 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
2386,4D-D-Z4.tif,0.005,0.292,0.717,0.099,845,332,33.690,0.083,1.239,0.807,0.821
2387,4D-D-Z4.tif,0.006,0.464,0.326,0.126,663,320,113.199,0.105,1.350,0.741,0.595
2388,4D-D-Z4.tif,0.004,0.238,0.848,0.079,4,322,123.690,0.066,1.103,0.907,0.926
2389,4D-D-Z4.tif,0.011,0.522,0.485,0.160,73,347,59.036,0.124,1.298,0.770,0.772
2390,4D-D-Z4.tif,0.010,0.537,0.447,0.170,300,352,76.866,0.116,1.340,0.746,0.732
2391,4D-D-Z4.tif,0.015,0.679,0.418,0.190,594,344,25.821,0.134,1.551,0.645,0.779
2392,4D-D-Z4.tif,0.006,0.358,0.571,0.117,824,341,41.186,0.091,1.514,0.661,0.795
2393,4D-D-Z4.tif,0.002,0.225,0.602,0.082,886,336,70.346,0.053,1.378,0.726,0.769
2394,4D-D-Z4.tif,0.002,0.205,0.662,0.077,944,325,175.914,0.044,1.532,0.653,0.816
2395,4D-D-Z4.tif,0.003,0.292,0.370,0.097,480,324,132.709,0.065,1.664,0.601,0.595
2396,4D-D-Z4.tif,0.004,0.258,0.784,0.086,712,323,129.806,0.072,1.030,0.971,0.881
2397,4D-D-Z4.tif,0.001,0.117,0.968,0.051,106,324,139.399,0.033,1.500,0.667,0.921
2398,4D-D-Z4.tif,0.005,0.348,0.543,0.124,359,325,122.276,0.072,1.762,0.567,0.807
2399,4D-D-Z4.tif,0.004,0.293,0.638,0.102,644,329,143.746,0.073,1.332,0.751,0.787
2400,4D-D-Z4.tif,0.002,0.220,0.417,0.072,978,324,98.746,0.039,2.089,0.479,0.731
2401,4D-D-Z4.tif,0.001,0.137,0.846,0.049,350,329,26.565,0.042,1.144,0.874,0.857
2402,4D-D-Z4.tif,0.003,0.283,0.543,0.090,432,339,52.431,0.066,1.258,0.795,0.763
2403,4D-D-Z4.tif,0.002,0.204,0.726,0.081,792,325,151.699,0.044,1.655,0.604,0.868
2404,4D-D-Z4.tif,0.002,0.164,0.750,0.070,142,326,135.000,0.042,1.983,0.504,0.822
2405,4D-D-Z4.tif,0.014,0.604,0.487,0.180,496,329,121.264,0.138,1.318,0.759,0.778
2406,4D-D-Z4.tif,0.001,0.153,0.683,0.062,525,330,10.305,0.036,1.956,0.511,0.757
2407,4D-D-Z4.tif,0.002,0.164,0.778,0.059,774,336,68.199,0.044,1.425,0.702,0.840
2408,4D-D-Z4.tif,0.025,0.685,0.670,0.247,733,328,141.340,0.156,1.590,0.629,0.880
2409,4D-D-Z4.tif,0.003,0.237,0.568,0.085,948,333,14.931,0.053,1.782,0.561,0.715
2410,4D-D-Z4.tif,0.002,0.183,0.638,0.076,210,336,30.256,0.041,2.110,0.474,0.794
2411,4D-D-Z4.tif,0.003,0.222,0.763,0.081,264,341,61.699,0.054,1.449,0.690,0.872
2412,4D-D-Z4.tif,0.002,0.192,0.775,0.074,340,331,153.435,0.046,1.658,0.603,0.833
2413,4D-D-Z4.tif,0.003,0.250,0.574,0.103,863,332,164.476,0.048,2.374,0.421,0.783
2414,4D-D-Z4.tif,0.001,0.154,0.591,0.059,991,330,158.199,0.032,2.223,0.450,0.725
2415,4D-D-Z4.tif,0.001,0.181,0.419,0.067,684,329,145.008,0.032,2.390,0.418,0.632
2416,4D-D-Z4.tif,0.003,0.295,0.407,0.100,894,336,9.462,0.055,1.972,0.507,0.635
2417,4D-D-Z4.tif,0.003,0.322,0.404,0.128,964,330,115.463,0.051,3.143,0.318,0.688
2418,4D-D-Z4.tif,0.007,0.313,0.835,0.111,244,334,159.775,0.077,1.288,0.777,0.925
2419,4D-D-Z4.tif,0.015,0.530,0.656,0.197,905,352,17.928,0.117,1.860,0.537,0.863
2420,4D-D-Z4.tif,0.005,0.318,0.679,0.111,41,344,26.565,0.084,1.492,0.670,0.829
2421,4D-D-Z4.tif,0.014,0.626,0.447,0.186,112,356,34.160,0.141,1.059,0.945,0.763
2422,4D-D-Z4.tif,0.003,0.217,0.759,0.084,148,337,148.392,0.055,1.387,0.721,0.855
2423,4D-D-Z4.tif,0.004,0.380,0.388,0.117,325,337,160.710,0.080,1.633,0.612,0.602
2424,4D-D-Z4.tif,0.004,0.265,0.639,0.101,621,351,67.620,0.057,1.929,0.518,0.797
2425,4D-D-Z4.tif,0.011,0.589,0.389,0.186,860,334,108.970,0.121,1.408,0.710,0.696
2426,4D-D-Z4.tif,0.017,0.620,0.562,0.219,166,336,139.086,0.134,1.599,0.626,0.883
2427,4D-D-Z4.tif,0.001,0.161,0.692,0.068,377,340,14.036,0.033,2.274,0.440,0.817
2428,4D-D-Z4.tif,0.003,0.261,0.525,0.101,398,353,77.471,0.054,2.386,0.419,0.740
2429,4D-D-Z4.tif,0.005,0.454,0.296,0.160,790,335,120.964,0.071,2.366,0.423,0.586
2430,4D-D-Z4.tif,0.001,0.141,0.827,0.051,800,342,40.601,0.039,1.043,0.959,0.860
2431,4D-D-Z4.tif,0.002,0.178,0.695,0.072,467,342,8.746,0.033,2.141,0.467,0.872
2432,4D-D-Z4.tif,0.009,0.430,0.596,0.139,531,359,56.310,0.110,1.347,0.742,0.814
2433,4D-D-Z4.tif,0.003,0.246,0.644,0.086,708,348,45.000,0.060,1.335,0.749,0.791
2434,4D-D-Z4.tif,0.005,0.372,0.474,0.125,79,357,45.000,0.067,2.173,0.460,0.741
2435,4D-D-Z4.tif,0.002,0.195,0.530,0.079,95,347,33.690,0.042,2.550,0.392,0.697
2436,4D-D-Z4.tif,0.001,0.130,0.793,0.055,872,338,143.130,0.035,1.462,0.684,0.833
2437,4D-D-Z4.tif,0.066,1.235,0.546,0.355,452,340,117.759,0.299,1.207,0.828,0.865
2438,4D-D-Z4.tif,0.006,0.386,0.476,0.117,672,355,41.186,0.094,1.426,0.701,0.691
2439,4D-D-Z4.tif,0.011,0.498,0.533,0.187,4,351,13.627,0.088,2.171,0.461,0.804
2440,4D-D-Z4.tif,0.002,0.161,0.751,0.066,61,342,131.634,0.042,1.800,0.556,0.823
2441,4D-D-Z4.tif,0.007,0.417,0.522,0.137,407,345,130.101,0.099,1.403,0.713,0.794
2442,4D-D-Z4.tif,0.002,0.147,0.904,0.060,351,344,146.310,0.039,1.604,0.623,0.864
2443,4D-D-Z4.tif,0.005,0.366,0.453,0.111,608,360,57.095,0.070,1.632,0.613,0.778
2444,4D-D-Z4.tif,0.004,0.248,0.784,0.094,765,347,159.444,0.066,1.441,0.694,0.864
2445,4D-D-Z4.tif,0.005,0.333,0.540,0.105,274,360,47.121,0.076,1.353,0.739,0.785
2446,4D-D-Z4.tif,0.002,0.203,0.573,0.074,815,356,41.987,0.047,1.469,0.681,0.780
2447,4D-D-Z4.tif,0.002,0.202,0.637,0.068,666,346,104.036,0.044,1.517,0.659,0.840
2448,4D-D-Z4.tif,0.001,0.142,0.793,0.057,691,347,150.945,0.035,1.626,0.615,0.866
2449,4D-D-Z4.tif,0.005,0.350,0.547,0.133,889,347,128.290,0.067,2.302,0.434,0.780
2450,4D-D-Z4.tif,0.004,0.311,0.537,0.125,945,349,138.576,0.059,2.339,0.428,0.760
2451,4D-D-Z4.tif,0.006,0.351,0.577,0.133,203,352,172.875,0.069,2.119,0.472,0.818
2452,4D-D-Z4.tif,0.005,0.339,0.576,0.128,236,348,120.964,0.073,2.047,0.489,0.793
2453,4D-D-Z4.tif,0.004,0.298,0.501,0.099,832,359,33.690,0.072,1.495,0.669,0.724
2454,4D-D-Z4.tif,0.004,0.306,0.512,0.111,978,355,8.531,0.055,1.830,0.547,0.829
2455,4D-D-Z4.tif,0.006,0.489,0.328,0.138,640,371,61.390,0.097,1.442,0.693,0.642
2456,4D-D-Z4.tif,0.004,0.316,0.455,0.101,257,360,29.358,0.062,1.590,0.629,0.708
2457,4D-D-Z4.tif,0.001,0.142,0.717,0.052,629,357,32.005,0.037,1.306,0.766,0.809
2458,4D-D-Z4.tif,0.008,0.466,0.452,0.159,143,351,146.310,0.096,1.677,0.596,0.788
2459,4D-D-Z4.tif,0.006,0.347,0.665,0.141,356,363,20.556,0.075,1.853,0.540,0.854
2460,4D-D-Z4.tif,0.015,0.554,0.621,0.163,560,358,147.381,0.143,1.051,0.952,0.877
2461,4D-D-Z4.tif,0.001,0.142,0.755,0.055,823,361,36.870,0.034,1.834,0.545,0.777
2462,4D-D-Z4.tif,0.004,0.268,0.771,0.101,589,354,119.358,0.066,1.319,0.758,0.898
2463,4D-D-Z4.tif,0.012,0.480,0.645,0.168,319,359,156.801,0.117,1.655,0.604,0.822
2464,4D-D-Z4.tif,0.003,0.266,0.620,0.093,225,357,135.000,0.068,1.361,0.734,0.793
2465,4D-D-Z4.tif,0.008,0.372,0.747,0.130,697,357,117.646,0.092,1.476,0.678,0.847
2466,4D-D-Z4.tif,0.007,0.564,0.267,0.166,722,356,145.784,0.086,1.899,0.527,0.608
2467,4D-D-Z4.tif,0.002,0.214,0.532,0.072,930,362,22.620,0.051,1.633,0.612,0.727
2468,4D-D-Z4.tif,0.008,0.561,0.326,0.234,41,359,164.982,0.073,3.856,0.259,0.685
2469,4D-D-Z4.tif,0.006,0.296,0.880,0.101,303,357,119.358,0.088,1.037,0.965,0.927
2470,4D-D-Z4.tif,0.010,0.502,0.513,0.178,386,388,73.811,0.094,1.886,0.530,0.790
2471,4D-D-Z4.tif,0.003,0.209,0.851,0.075,495,363,17.103,0.055,1.202,0.832,0.891
2472,4D-D-Z4.tif,0.003,0.244,0.596,0.094,511,358,159.444,0.049,2.207,0.453,0.778
2473,4D-D-Z4.tif,0.002,0.176,0.710,0.070,84,369,45.000,0.042,1.862,0.537,0.823
2474,4D-D-Z4.tif,0.004,0.296,0.532,0.099,553,375,70.560,0.061,1.580,0.633,0.813
2475,4D-D-Z4.tif,0.005,0.316,0.665,0.117,766,365,8.130,0.066,1.881,0.531,0.831
2476,4D-D-Z4.tif,0.001,0.139,0.726,0.057,966,367,60.945,0.030,2.203,0.454,0.831
2477,4D-D-Z4.tif,0.001,0.147,0.798,0.052,1011,362,161.565,0.041,1.367,0.732,0.833
2478,4D-D-Z4.tif,0.003,0.233,0.661,0.090,105,359,132.510,0.054,1.721,0.581,0.793
2479,4D-D-Z4.tif,0.006,0.519,0.289,0.148,794,366,158.199,0.094,1.243,0.805,0.677
2480,4D-D-Z4.tif,0.002,0.161,0.854,0.064,283,362,160.017,0.042,1.612,0.620,0.841
2481,4D-D-Z4.tif,0.006,0.329,0.663,0.111,612,367,20.225,0.082,1.354,0.738,0.857
2482,4D-D-Z4.tif,0.002,0.176,0.685,0.072,657,362,147.529,0.039,2.001,0.500,0.767
2483,4D-D-Z4.tif,0.004,0.334,0.444,0.133,676,362,141.710,0.062,2.498,0.400,0.691
2484,4D-D-Z4.tif,0.002,0.161,0.751,0.063,884,361,164.745,0.039,1.603,0.624,0.857
2485,4D-D-Z4.tif,0.004,0.310,0.567,0.126,911,363,156.801,0.061,1.687,0.593,0.831
2486,4D-D-Z4.tif,0.004,0.247,0.843,0.101,823,363,139.399,0.062,1.672,0.598,0.909
2487,4D-D-Z4.tif,0.005,0.272,0.805,0.098,849,362,128.157,0.073,1.309,0.764,0.879
2488,4D-D-Z4.tif,0.004,0.347,0.449,0.138,22,378,28.610,0.053,2.994,0.334,0.730
2489,4D-D-Z4.tif,0.003,0.328,0.354,0.098,404,373,16.390,0.067,1.206,0.829,0.647
2490,4D-D-Z4.tif,0.003,0.261,0.558,0.099,527,370,176.820,0.050,1.891,0.529,0.823
2491,4D-D-Z4.tif,0.002,0.236,0.533,0.092,951,367,162.646,0.042,2.443,0.409,0.754
2492,4D-D-Z4.tif,0.002,0.197,0.710,0.067,356,376,34.992,0.058,1.223,0.818,0.783
2493,4D-D-Z4.tif,0.010,0.473,0.538,0.163,177,366,122.619,0.090,2.007,0.498,0.808
2494,4D-D-Z4.tif,0.005,0.399,0.389,0.151,200,368,160.907,0.070,2.709,0.369,0.652
2495,4D-D-Z4.tif,0.003,0.220,0.737,0.084,250,366,121.608,0.058,1.543,0.648,0.836
2496,4D-D-Z4.tif,0.002,0.261,0.403,0.113,263,366,133.025,0.041,3.220,0.311,0.679
2497,4D-D-Z4.tif,0.005,0.330,0.588,0.134,993,368,170.538,0.064,2.315,0.432,0.818
2498,4D-D-Z4.tif,0.003,0.259,0.623,0.106,117,368,158.749,0.053,2.376,0.421,0.830
2499,4D-D-Z4.tif,0.002,0.239,0.521,0.094,936,367,118.072,0.050,1.887,0.530,0.719
2500,4D-D-Z4.tif,0.001,0.164,0.609,0.069,500,368,151.390,0.035,2.119,0.472,0.775
2501,4D-D-Z4.tif,0.003,0.252,0.668,0.101,43,376,22.380,0.058,1.803,0.555,0.844
2502,4D-D-Z4.tif,0.003,0.244,0.654,0.096,973,370,166.759,0.050,2.084,0.480,0.829
2503,4D-D-Z4.tif,0.009,0.537,0.386,0.164,755,398,70.346,0.116,1.717,0.582,0.668
2504,4D-D-Z4.tif,0.004,0.281,0.601,0.118,664,371,152.241,0.058,2.305,0.434,0.820
2505,4D-D-Z4.tif,0.010,0.488,0.527,0.178,570,387,16.189,0.109,1.921,0.521,0.778
2506,4D-D-Z4.tif,0.004,0.256,0.697,0.092,644,386,57.265,0.070,1.114,0.897,0.854
2507,4D-D-Z4.tif,0.001,0.213,0.312,0.059,735,380,48.814,0.043,1.322,0.756,0.622
2508,4D-D-Z4.tif,0.002,0.195,0.700,0.079,864,376,167.905,0.044,1.841,0.543,0.814
2509,4D-D-Z4.tif,0.002,0.198,0.735,0.069,952,372,118.610,0.057,1.025,0.975,0.831
2510,4D-D-Z4.tif,0.005,0.331,0.538,0.115,981,389,54.782,0.075,1.630,0.614,0.735
2511,4D-D-Z4.tif,0.008,0.439,0.503,0.153,520,374,120.256,0.094,1.583,0.632,0.763
2512,4D-D-Z4.tif,0.001,0.114,0.994,0.043,634,374,129.806,0.033,1.104,0.906,0.907
2513,4D-D-Z4.tif,0.012,0.537,0.526,0.169,68,404,70.974,0.120,1.507,0.663,0.748
2514,4D-D-Z4.tif,0.007,0.340,0.713,0.122,543,375,108.435,0.072,1.604,0.624,0.904
2515,4D-D-Z4.tif,0.002,0.187,0.792,0.070,561,375,128.660,0.048,1.510,0.662,0.874
2516,4D-D-Z4.tif,0.002,0.178,0.803,0.073,771,377,167.005,0.039,1.585,0.631,0.870
2517,4D-D-Z4.tif,0.002,0.165,0.724,0.064,197,376,109.983,0.039,1.826,0.548,0.806
2518,4D-D-Z4.tif,0.008,0.478,0.436,0.141,223,396,51.340,0.093,1.642,0.609,0.739
2519,4D-D-Z4.tif,0.005,0.303,0.669,0.109,283,381,139.086,0.072,1.542,0.648,0.782
2520,4D-D-Z4.tif,0.008,0.402,0.634,0.138,311,376,126.870,0.098,1.299,0.770,0.833
2521,4D-D-Z4.tif,0.008,0.442,0.483,0.137,817,378,139.899,0.110,1.115,0.897,0.752
2522,4D-D-Z4.tif,0.003,0.231,0.818,0.090,897,376,132.510,0.066,1.359,0.736,0.891
2523,4D-D-Z4.tif,0.002,0.194,0.547,0.067,92,379,155.556,0.039,1.593,0.628,0.788
2524,4D-D-Z4.tif,0.004,0.414,0.280,0.151,349,380,160.907,0.064,2.875,0.348,0.579
2525,4D-D-Z4.tif,0.002,0.173,0.660,0.066,404,378,138.366,0.042,1.639,0.610,0.800
2526,4D-D-Z4.tif,0.002,0.203,0.536,0.093,21,379,135.000,0.035,3.348,0.299,0.773
2527,4D-D-Z4.tif,0.006,0.354,0.577,0.126,722,379,113.199,0.070,2.001,0.500,0.771
2528,4D-D-Z4.tif,0.005,0.370,0.464,0.133,858,382,175.236,0.064,2.284,0.438,0.747
2529,4D-D-Z4.tif,0.003,0.240,0.755,0.095,909,379,125.538,0.061,1.331,0.751,0.887
2530,4D-D-Z4.tif,0.003,0.270,0.594,0.108,125,384,156.038,0.061,1.702,0.587,0.789
2531,4D-D-Z4.tif,0.006,0.336,0.621,0.109,600,394,40.914,0.088,1.300,0.769,0.791
2532,4D-D-Z4.tif,0.003,0.225,0.730,0.089,679,387,21.801,0.050,1.855,0.539,0.870
2533,4D-D-Z4.tif,0.005,0.325,0.639,0.116,153,399,58.570,0.079,1.366,0.732,0.833
2534,4D-D-Z4.tif,0.003,0.244,0.686,0.094,846,382,151.928,0.063,1.496,0.668,0.793
2535,4D-D-Z4.tif,0.002,0.263,0.414,0.104,944,383,147.995,0.048,2.242,0.446,0.664
2536,4D-D-Z4.tif,0.002,0.187,0.694,0.083,241,393,36.870,0.042,2.173,0.460,0.800
2537,4D-D-Z4.tif,0.010,0.503,0.475,0.164,261,407,50.440,0.105,1.595,0.627,0.794
2538,4D-D-Z4.tif,0.005,0.277,0.741,0.107,767,394,34.509,0.069,1.609,0.622,0.866
2539,4D-D-Z4.tif,0.004,0.284,0.694,0.091,651,395,25.017,0.081,1.244,0.804,0.819
2540,4D-D-Z4.tif,0.001,0.147,0.656,0.054,843,393,66.038,0.035,1.494,0.669,0.796
2541,4D-D-Z4.tif,0.003,0.292,0.380,0.099,102,385,109.440,0.055,1.895,0.528,0.623
2542,4D-D-Z4.tif,0.003,0.247,0.587,0.090,169,385,132.510,0.064,1.474,0.678,0.803
2543,4D-D-Z4.tif,0.011,0.556,0.438,0.178,625,385,111.801,0.124,1.328,0.753,0.717
2544,4D-D-Z4.tif,0.005,0.283,0.750,0.110,918,395,17.526,0.066,1.444,0.692,0.859
2545,4D-D-Z4.tif,0.004,0.341,0.426,0.124,327,396,20.854,0.072,1.591,0.629,0.653
2546,4D-D-Z4.tif,0.004,0.329,0.414,0.111,423,404,63.435,0.072,1.660,0.602,0.663
2547,4D-D-Z4.tif,0.015,0.560,0.599,0.206,679,410,20.376,0.112,1.971,0.507,0.817
2548,4D-D-Z4.tif,0.007,0.482,0.365,0.168,970,386,128.367,0.077,2.345,0.427,0.734
2549,4D-D-Z4.tif,0.004,0.305,0.582,0.126,795,407,61.189,0.058,2.380,0.420,0.765
2550,4D-D-Z4.tif,0.005,0.338,0.511,0.134,895,387,99.462,0.055,2.674,0.374,0.799
2551,4D-D-Z4.tif,0.010,0.433,0.642,0.153,370,407,25.641,0.108,1.511,0.662,0.847
2552,4D-D-Z4.tif,0.005,0.292,0.722,0.113,402,389,140.906,0.062,1.876,0.533,0.857
2553,4D-D-Z4.tif,0.001,0.158,0.552,0.064,497,388,149.036,0.029,2.640,0.379,0.766
2554,4D-D-Z4.tif,0.001,0.154,0.623,0.054,995,391,156.038,0.043,1.335,0.749,0.729
2555,4D-D-Z4.tif,0.006,0.340,0.634,0.131,212,389,104.621,0.081,1.513,0.661,0.816
2556,4D-D-Z4.tif,0.001,0.174,0.593,0.070,811,390,135.000,0.042,1.690,0.592,0.790
2557,4D-D-Z4.tif,0.028,0.848,0.492,0.236,23,394,127.405,0.203,1.139,0.878,0.780
2558,4D-D-Z4.tif,0.002,0.170,0.760,0.070,285,392,128.660,0.046,1.567,0.638,0.835
2559,4D-D-Z4.tif,0.002,0.180,0.626,0.072,113,393,112.620,0.047,1.481,0.675,0.752
2560,4D-D-Z4.tif,0.002,0.195,0.630,0.086,127,393,153.435,0.042,2.450,0.408,0.778
2561,4D-D-Z4.tif,0.009,0.489,0.453,0.195,219,413,32.347,0.083,2.386,0.419,0.778
2562,4D-D-Z4.tif,0.002,0.202,0.534,0.078,909,405,39.289,0.045,1.975,0.506,0.695
2563,4D-D-Z4.tif,0.002,0.187,0.596,0.073,930,399,167.005,0.045,1.717,0.582,0.759
2564,4D-D-Z4.tif,0.010,0.523,0.445,0.188,1005,394,95.042,0.104,1.842,0.543,0.707
2565,4D-D-Z4.tif,0.004,0.261,0.734,0.087,188,401,145.305,0.066,1.270,0.787,0.870
2566,4D-D-Z4.tif,0.002,0.236,0.540,0.101,523,406,29.358,0.042,2.802,0.357,0.794
2567,4D-D-Z4.tif,0.003,0.217,0.791,0.079,860,400,146.310,0.062,1.273,0.785,0.841
2568,4D-D-Z4.tif,0.001,0.170,0.462,0.059,297,398,111.801,0.033,2.167,0.462,0.707
2569,4D-D-Z4.tif,0.008,0.414,0.577,0.156,400,399,135.000,0.086,1.917,0.522,0.812
2570,4D-D-Z4.tif,0.006,0.328,0.701,0.113,546,398,119.055,0.089,1.307,0.765,0.837
2571,4D-D-Z4.tif,0.001,0.156,0.764,0.067,569,398,124.992,0.039,1.898,0.527,0.845
2572,4D-D-Z4.tif,0.044,1.146,0.419,0.311,442,417,8.130,0.230,1.359,0.736,0.770
2573,4D-D-Z4.tif,0.004,0.266,0.685,0.101,585,402,167.471,0.059,1.955,0.512,0.836
2574,4D-D-Z4.tif,0.001,0.126,0.857,0.052,9,407,32.005,0.034,1.559,0.642,0.867
2575,4D-D-Z4.tif,0.004,0.269,0.673,0.086,755,400,129.806,0.066,1.132,0.883,0.874
2576,4D-D-Z4.tif,0.002,0.248,0.482,0.089,846,402,158.199,0.054,1.590,0.629,0.732
2577,4D-D-Z4.tif,0.002,0.191,0.597,0.072,162,401,112.620,0.044,2.181,0.459,0.731
2578,4D-D-Z4.tif,0.003,0.281,0.418,0.113,109,402,112.834,0.050,2.725,0.367,0.672
2579,4D-D-Z4.tif,0.002,0.167,0.830,0.059,53,405,158.199,0.045,1.367,0.732,0.853
2580,4D-D-Z4.tif,0.002,0.198,0.532,0.078,281,406,171.870,0.036,2.369,0.422,0.764
2581,4D-D-Z4.tif,0.001,0.126,0.834,0.049,608,409,26.565,0.037,1.329,0.752,0.814
2582,4D-D-Z4.tif,0.006,0.347,0.636,0.110,952,403,107.526,0.095,1.153,0.868,0.807
2583,4D-D-Z4.tif,0.005,0.336,0.513,0.121,308,420,39.472,0.061,2.041,0.490,0.747
2584,4D-D-Z4.tif,0.002,0.166,0.816,0.064,89,405,120.964,0.044,1.457,0.687,0.861
2585,4D-D-Z4.tif,0.002,0.198,0.667,0.079,768,405,146.310,0.047,2.068,0.484,0.775
2586,4D-D-Z4.tif,0.012,0.510,0.575,0.184,911,406,141.072,0.111,1.765,0.567,0.808
2587,4D-D-Z4.tif,0.001,0.148,0.674,0.057,96,415,60.945,0.033,1.726,0.579,0.804
2588,4D-D-Z4.tif,0.003,0.237,0.764,0.084,565,420,66.801,0.067,1.234,0.810,0.843
2589,4D-D-Z4.tif,0.002,0.195,0.620,0.070,599,418,38.660,0.052,1.335,0.749,0.729
2590,4D-D-Z4.tif,0.005,0.414,0.358,0.117,711,414,160.710,0.088,1.451,0.689,0.688
2591,4D-D-Z4.tif,0.029,0.904,0.441,0.277,812,456,72.646,0.193,1.446,0.691,0.749
2592,4D-D-Z4.tif,0.009,0.418,0.612,0.173,369,408,149.349,0.078,2.459,0.407,0.865
2593,4D-D-Z4.tif,0.003,0.202,0.787,0.074,331,418,26.565,0.056,1.179,0.848,0.844
2594,4D-D-Z4.tif,0.008,0.463,0.482,0.138,968,411,143.130,0.108,1.093,0.915,0.740
2595,4D-D-Z4.tif,0.004,0.237,0.798,0.085,123,419,14.931,0.064,1.328,0.753,0.868
2596,4D-D-Z4.tif,0.001,0.156,0.561,0.054,140,411,156.038,0.043,1.351,0.740,0.679
2597,4D-D-Z4.tif,0.002,0.173,0.902,0.069,588,417,28.610,0.047,1.524,0.656,0.871
2598,4D-D-Z4.tif,0.010,0.563,0.414,0.158,667,437,69.677,0.128,1.150,0.870,0.734
2599,4D-D-Z4.tif,0.005,0.284,0.831,0.095,60,417,169.992,0.086,1.067,0.937,0.871
2600,4D-D-Z4.tif,0.004,0.295,0.582,0.094,421,415,139.764,0.074,1.337,0.748,0.796
2601,4D-D-Z4.tif,0.003,0.219,0.710,0.078,519,412,135.000,0.058,1.253,0.798,0.840
2602,4D-D-Z4.tif,0.001,0.139,0.929,0.052,639,411,108.435,0.043,1.186,0.843,0.855
2603,4D-D-Z4.tif,0.002,0.186,0.770,0.072,102,412,112.620,0.039,1.729,0.578,0.915
2604,4D-D-Z4.tif,0.035,0.897,0.545,0.305,495,414,117.951,0.175,1.585,0.631,0.831
2605,4D-D-Z4.tif,0.003,0.233,0.682,0.081,732,421,28.301,0.061,1.195,0.837,0.792
2606,4D-D-Z4.tif,0.005,0.339,0.570,0.138,850,422,16.260,0.071,1.992,0.502,0.804
2607,4D-D-Z4.tif,0.005,0.364,0.498,0.128,270,413,120.964,0.075,1.542,0.648,0.818
2608,4D-D-Z4.tif,0.002,0.194,0.821,0.067,538,417,155.556,0.055,1.114,0.898,0.866
2609,4D-D-Z4.tif,0.008,0.433,0.518,0.145,753,436,60.524,0.085,1.820,0.549,0.794
2610,4D-D-Z4.tif,0.004,0.269,0.652,0.101,172,419,167.471,0.055,1.931,0.518,0.861
2611,4D-D-Z4.tif,0.002,0.170,0.747,0.066,530,415,138.366,0.047,1.428,0.700,0.857
2612,4D-D-Z4.tif,0.004,0.283,0.624,0.113,579,415,136.975,0.060,2.135,0.468,0.780
2613,4D-D-Z4.tif,0.002,0.164,0.764,0.068,888,418,14.036,0.038,2.036,0.491,0.837
2614,4D-D-Z4.tif,0.002,0.164,0.750,0.070,940,417,161.565,0.039,1.679,0.595,0.855
2615,4D-D-Z4.tif,0.009,0.442,0.603,0.157,286,417,143.531,0.097,1.554,0.643,0.817
2616,4D-D-Z4.tif,0.001,0.148,0.795,0.062,398,416,116.565,0.034,1.956,0.511,0.852
2617,4D-D-Z4.tif,0.001,0.150,0.662,0.062,91,418,153.435,0.033,2.035,0.491,0.796
2618,4D-D-Z4.tif,0.009,0.533,0.409,0.176,151,449,86.424,0.101,1.965,0.509,0.749
2619,4D-D-Z4.tif,0.002,0.176,0.955,0.064,645,428,70.017,0.054,1.167,0.857,0.891
2620,4D-D-Z4.tif,0.004,0.319,0.546,0.116,233,436,58.570,0.077,1.360,0.735,0.764
2621,4D-D-Z4.tif,0.003,0.257,0.506,0.087,118,435,71.565,0.066,1.457,0.686,0.688
2622,4D-D-Z4.tif,0.011,0.580,0.423,0.234,247,461,74.982,0.085,2.983,0.335,0.794
2623,4D-D-Z4.tif,0.004,0.272,0.707,0.096,872,432,30.964,0.069,1.333,0.750,0.813
2624,4D-D-Z4.tif,0.005,0.320,0.631,0.136,608,431,14.036,0.063,2.438,0.410,0.842
2625,4D-D-Z4.tif,0.004,0.255,0.739,0.096,717,422,103.241,0.060,1.683,0.594,0.854
2626,4D-D-Z4.tif,0.003,0.247,0.562,0.083,318,436,36.870,0.068,1.189,0.841,0.744
2627,4D-D-Z4.tif,0.015,0.587,0.552,0.202,358,446,29.358,0.131,1.624,0.616,0.822
2628,4D-D-Z4.tif,0.005,0.361,0.508,0.118,540,435,27.759,0.096,1.195,0.836,0.734
2629,4D-D-Z4.tif,0.001,0.159,0.599,0.070,165,425,108.435,0.032,2.699,0.370,0.755
2630,4D-D-Z4.tif,0.006,0.370,0.550,0.131,344,447,67.751,0.089,1.591,0.628,0.732
2631,4D-D-Z4.tif,0.002,0.187,0.705,0.073,595,431,12.995,0.042,1.882,0.531,0.793
2632,4D-D-Z4.tif,0.001,0.144,0.846,0.057,203,426,106.699,0.033,1.802,0.555,0.902
2633,4D-D-Z4.tif,0.007,0.378,0.613,0.139,213,450,71.565,0.079,1.937,0.516,0.847
2634,4D-D-Z4.tif,0.003,0.247,0.705,0.086,402,427,153.435,0.062,1.398,0.716,0.828
2635,4D-D-Z4.tif,0.001,0.134,0.803,0.057,430,432,29.055,0.030,2.106,0.475,0.844
2636,4D-D-Z4.tif,0.005,0.311,0.675,0.108,191,427,104.744,0.083,1.281,0.781,0.836
2637,4D-D-Z4.tif,0.002,0.178,0.683,0.064,331,427,160.017,0.050,1.105,0.905,0.760
2638,4D-D-Z4.tif,0.002,0.178,0.695,0.074,645,436,41.987,0.043,1.952,0.512,0.841
